date,link
5746,1150004502
5747,1150004502
5748,1030000402
5749,1030000402
5750,1210003000
5751,1210003000
5752,1000048200
5753,1000048200
5754,1030000304
5755,1030000304
5756,1220108600
5757,1220108600
5758,1030008003
5759,1030008003
5760,1110003900
5761,1110003900
5762,1210012000
5763,1180040802
5764,1180040802
5765,1200005900
5766,1200005900
5767,1130001013
5768,1130001013
5769,1140282001
5770,1140282001
5771,1070053900
5772,1070053900
5773,1100081700
5774,1100081700
5775,1060042900
5776,1060042900
5777,1210026704
5778,1210026704
5779,1130059300
5780,1130059300
5781,1240020000
5782,1240020000
5783,1170002903
5784,1070060700
5785,1070060700
5786,1170002903
5787,1080002502
5788,1080002502
5789,1130001502
5790,1130001502
5791,1130051300
5792,1130051300
5793,1180132101
5794,1180132101
5795,1140020801
5796,1140020801
5797,1120004801
5798,1120004801
5799,1180007001
5800,1180007001
5801,1160269300
5802,1160269300
5803,1160027600
5804,1160027600
5805,1000002502
5806,1000002502
5807,1140040503
5808,1140040503
5809,1030028000
5810,1030028000
5811,1210008111
5812,1210008111
5813,1110026800
5814,1110026800
5815,1180137201
5816,1180137201
5817,1050033900
5818,1050033900
5819,1230075600
5820,1230075600
5821,1130063900
5822,1130063900
5823,1020023100
5824,1020023100
5825,1040013002
5826,1040013002
5827,1210058300
5828,1210058300
5829,1160075000
5830,1160075000
5831,1110039700
5832,1110039700
5833,1230020400
5834,1230020400
5835,1210030102
5836,1210030102
5837,1040000101
5838,1040000101
5839,1020013305
5840,1020013305
5841,1150002303
5842,1150002303
5843,1140068100
5844,1140068100
5845,1240055101
5846,1240055101
5847,1220043200
5848,1220043200
5849,1120001400
5850,1120001400
5851,1210004703
5852,1210004703
5853,1180132701
5854,1180132701
5855,1030002001
5856,1030002001
5857,1110013805
5858,1110013805
5859,1230059500
5860,1230059500
5861,1150010003
5862,1150010003
5863,1030029600
5864,1030029600
5865,1070010302
5866,1070010302
5867,1220043300
5868,1220043300
5869,1070009201
5870,1070009201
5871,1110013501
5872,1110013501
5873,1160034300
5874,1160034300
5875,1180133201
5876,1180133201
5877,1110013901
5878,1110013901
5879,1220342800
5880,1220342800
5881,1210013301
5882,1210013301
5883,1120013204
5884,1120013204
5885,1080011202
5886,1080011202
5887,1110016102
5888,1110016102
5889,1180035702
5890,1180035702
5891,1130020602
5892,1130020602
5893,1080009702
5894,1080009702
5895,1130020505
5896,1130006501
5897,1130006501
5898,1130004301
5899,1130004301
5900,1230450001
5901,1230450001
5902,1120001800
5903,1120001800
5904,1140284401
5905,1140284401
5906,1060004401
5907,1060004401
5908,1160001102
5909,1160001102
5910,1000048200
5911,1000048200
5912,1070063102
5913,1070063102
5914,1180004102
5915,1180004102
5916,1130008601
5917,1220005502
5918,1130008601
5919,1110010104
5920,1110010104
5921,1150001301
5922,1150001301
5923,1220011502
5924,1220011502
5925,1150012102
5926,1150012102
5927,1200003702
5928,1200003702
5929,1110030100
5930,1110030100
5931,1110011400
5932,1110011400
5933,1020047200
5934,1020047200
5935,1130001901
5936,1220060302
5937,1220060302
5938,1130001901
5939,1030051100
5940,1140066000
5941,1140066000
5942,1030051100
5943,1190000101
5944,1190000101
5945,1110045502
5946,1110045502
5947,2210114600
5948,2210114600
5949,1140284401
5950,1140284401
5951,1140039200
5952,1140039200
5953,1100054900
5954,1100054900
5955,1220064300
5956,1220064300
5957,1030000304
5958,1030000304
5959,1210026702
5960,1210026702
5961,1130089800
5962,1130089800
5963,1030001401
5964,1030001401
5965,1130003900
5966,1130003900
5967,1020001003
5968,1020001003
5969,1210004702
5970,1210004702
5971,1230002804
5972,1230002804
5973,1130001023
5974,1130001023
5975,1030010102
5976,1030010102
5977,1140284501
5978,1140284501
5979,1180053700
5980,1180053700
5981,1220001703
5982,1220001703
5983,1030008202
5984,1030008202
5985,1200000802
5986,1200000802
5987,1210007703
5988,1210007703
5989,1020000902
5990,1020000902
5991,1070072100
5992,1070072100
5993,1100008001
5994,1100008001
5995,1100177101
5996,1100177101
5997,1210005102
5998,1210005102
5999,1030007703
6000,1030007703
6001,1160004800
6002,1160004800
6003,1130042000
6004,1130042000
6005,1130093301
6006,1130093301
6007,1110026401
6008,1110026401
6009,1110026401
6010,1220005401
6011,1220005401
6012,1110026401
6013,1110026401
6014,1020001304
6015,1020001304
6016,1130090200
6017,1130090200
6018,1130023804
6019,1130023804
6020,1110004000
6021,1110004000
6022,1130002303
6023,1130002303
6024,1220105100
6025,1220105100
6026,1220342900
6027,1220342900
6028,1130057200
6029,1130057200
6030,1020000901
6031,1020000901
6032,1100077300
6033,1100077300
6034,1200050000
6035,1200050000
6036,1180002102
6037,1180002102
6038,1130040000
6039,1130040000
6040,1030001800
6041,1030001800
6042,1210013202
6043,1210013202
6044,1070000400
6045,1070000400
6046,1030001800
6047,1030001800
6048,1210025102
6049,1210025102
6050,1100078000
6051,1100078000
6052,1150002402
6053,1150002402
6054,1150014100
6055,1150014100
6056,1220341700
6057,1220341700
6058,1220005401
6059,1220005401
6060,1210003000
6061,1210003000
6062,1150081400
6063,1080010301
6064,1080010301
6065,1130090301
6066,1130090301
6067,1030011001
6068,1030011001
6069,1100008100
6070,1100008100
6071,1140068000
6072,1140068000
6073,1060023200
6074,1060023200
6075,1070012003
6076,1070012003
6077,1070076000
6078,1070076000
6079,1040001103
6080,1040001103
6081,1210057500
6082,1210057500
6083,1230016603
6084,1230016603
6085,1020000201
6086,1020000201
6087,1040023900
6088,1040023900
6089,1130005802
6090,1130005802
6091,1040023900
6092,1040023900
6093,1000032200
6094,1000032200
6095,1130001013
6096,1130001013
6097,1210003000
6098,1150000501
6099,1150000501
6100,1210033701
6101,1210033701
6102,1030034800
6103,1030034800
6104,1020023700
6105,1020023700
6106,1220025302
6107,1220025302
6108,1030001902
6109,1030001902
6110,1070055700
6111,1070055700
6112,1100000602
6113,1100000602
6114,1240055101
6115,1240055101
6116,1180075600
6117,1180075600
6118,1040000101
6119,1040000101
6120,1220005401
6121,1220005401
6122,1030000402
6123,1030000402
6124,1030000402
6125,1030000402
6126,1230004301
6127,1230004301
6128,1070012803
6129,1070012803
6130,1000003102
6131,1000003102
6132,1130057200
6133,1130057200
6134,1240055101
6135,1240055101
6136,1110009500
6137,1110009500
6138,1130035800
6139,1130035800
6140,1230001601
6141,1230001601
6142,1020029200
6143,1020029200
6144,1190006601
6145,1230041100
6146,1200041600
6147,1200041600
6148,1110002902
6149,1110002902
6150,1090047801
6151,1170000400
6152,1100004201
6153,1100004201
6154,1070010302
6155,1130004301
6156,1130004301
6157,1110013901
6158,1110013901
6159,1140284401
6160,1140284401
6161,1180133001
6162,1180133001
6163,1220057300
6164,1220057300
6165,1210019502
6166,1210019502
6167,1210005102
6168,1210005102
6169,1010006300
6170,1010006300
6171,1190000200
6172,1190000200
6173,1130000301
6174,1130000301
6175,1130090401
6176,1130090401
6177,1110001805
6178,1110001805
6179,1240055003
6180,1240055003
6181,1240055003
6182,1210037100
6183,1210037100
6184,1210063100
6185,1210063100
6186,1040042500
6187,1040042500
6188,1030001402
6189,1030001402
6190,1030001300
6191,1030001300
6192,1240001001
6193,1240001001
6194,1160003102
6195,1160003102
6196,1210002900
6197,1210002900
6198,1070035500
6199,1070035500
6200,1220345901
6201,1220345901
6202,1220036201
6203,1220036201
6204,1040007500
6205,1040007500
6206,1130003900
6207,1130003900
6208,1220341700
6209,1220341700
6210,1030027000
6211,1030027000
6212,1220034204
6213,1220034204
6214,1040001802
6215,1040001802
6216,1020001301
6217,1020001301
6218,1180135101
6219,1180135101
6220,1040001502
6221,1040001502
6222,1130016101
6223,1130016101
6224,1120034200
6225,1200052401
6226,1200052401
6227,1120002100
6228,1120002100
6229,1230004800
6230,1230004800
6231,1040009702
6232,1040009702
6233,1030002801
6234,1030002801
6235,1220058400
6236,1220058400
6237,1160001901
6238,1160001901
6239,1160002302
6240,1160002302
6241,1220057900
6242,1230027402
6243,1230027402
6244,1180028601
6245,1180028601
6246,1100028502
6247,1100028502
6248,1040003703
6249,1040003703
6250,1150436800
6251,1150436800
6252,1220098100
6253,1220098100
6254,1140023402
6255,1140023402
6256,1180087100
6257,1180087100
6258,1030012001
6259,1030012001
6260,1030051000
6261,1030051000
6262,1180001304
6263,1180001304
6264,1130000901
6265,1130000901
6266,1130005600
6267,1130005600
6268,1180097000
6269,1180097000
6270,1150002402
6271,1150002402
6272,1150081400
6273,1150081400
6274,1100032000
6275,1100032000
6276,1130009901
6277,1130009901
6278,1210001500
6279,1210001500
6280,1220002100
6281,1220002100
6282,1210002002
6283,1210002002
6284,1210052900
6285,1210052900
6286,1140030900
6287,1140030900
6288,1110010902
6289,1110010902
6290,1160050000
6291,1160050000
6292,1130094201
6293,1130094201
6294,2040003801
6295,2040003801
6296,1020005600
6297,1020005600
6298,1030001902
6299,1030001902
6300,1010007702
6301,1010007702
6302,1100177601
6303,1100177601
6304,1110008403
6305,1110008403
6306,1070049700
6307,1070049700
6308,1070078000
6309,1070078000
6310,1170015000
6311,1170015000
6312,1070061600
6313,1070061600
6314,1020000304
6315,1020000304
6316,1070000100
6317,1070000100
6318,1150069200
6319,1150069200
6320,1230009800
6321,1230009800
6322,1210164100
6323,1210164100
6324,1220089900
6325,1220089900
6326,1040008701
6327,1040014301
6328,1040014301
6329,1220005000
6330,1220005000
6331,1040020201
6332,1040020201
6333,1210002900
6334,1210002900
6335,1020000101
6336,1020000101
6337,1130030600
6338,1130030600
6339,1000012502
6340,1000012502
6341,1220034303
6342,1220034303
6343,1120016100
6344,1120016100
6345,1110084100
6346,1110084100
6347,1230043800
6348,1230043800
6349,1190043600
6350,1190043600
6351,1110011700
6352,1110011700
6353,1110011800
6354,1110011800
6355,1220030702
6356,1220030702
6357,1020000401
6358,1020000401
6359,1170015900
6360,1170015900
6361,1170019400
6362,1170019400
6363,1090006304
6364,1090006304
6365,1220096900
6366,1220096900
6367,1130001708
6368,1130001708
6369,1040000103
6370,1040000103
6371,1210013202
6372,1210013202
6373,1220346101
6374,1220346101
6375,1130006804
6376,1130006804
6377,1130070400
6378,1130070400
6379,1220010109
6380,1140059600
6381,1220010109
6382,1140059600
6383,1220012600
6384,1220012600
6385,1220029701
6386,1220029701
6387,1030027000
6388,1030027000
6389,1000020701
6390,1000020701
6391,1020000601
6392,1020000601
6393,1190024500
6394,1190024500
6395,1130034300
6396,1130034300
6397,1140280401
6398,1140280401
6399,1070055700
6400,1070055700
6401,1100051700
6402,1100051700
6403,2210114600
6404,2210114600
6405,1140282101
6406,1140282101
6407,1030002400
6408,1030002400
6409,1180063900
6410,1180063900
6411,1130036400
6412,1130036400
6413,1120002100
6414,1120002100
6415,1040000201
6416,1110013101
6417,1110013101
6418,1180117600
6419,1180117600
6420,1080001500
6421,1080001500
6422,1070027000
6423,1070027000
6424,1200050100
6425,1200050100
6426,1210002400
6427,1210002400
6428,1180019001
6429,1180019001
6430,1220005502
6431,1220005502
6432,1220000300
6433,1220000300
6434,1130092101
6435,1130092101
6436,1140282001
6437,1140282001
6438,1200023000
6439,1200023000
6440,1230088000
6441,1230088000
6442,1210005001
6443,1210005001
6444,1210061200
6445,1210061200
6446,1210008903
6447,1210016102
6448,1210016102
6449,1070029900
6450,1070029900
6451,1210008300
6452,1210008300
6453,1220029601
6454,1220029601
6455,1130092601
6456,1130092601
6457,1150051300
6458,1150051300
6459,1220005401
6460,1220005401
6461,1080005302
6462,1080005302
6463,1100028301
6464,1100028301
6465,1130000902
6466,1130000902
6467,1130046200
6468,1130046200
6469,1130006902
6470,1130006902
6471,1220343000
6472,1220343000
6473,1000024300
6474,1000024300
6475,1090021600
6476,1090021600
6477,1210056400
6478,1210056400
6479,1020000201
6480,1020000201
6481,1210005301
6482,1210005301
6483,1120000307
6484,1120000307
6485,1220041200
6486,1220041200
6487,1010002802
6488,1010002802
6489,1020000101
6490,1020000101
6491,1210005403
6492,1210005403
6493,1030001300
6494,1030001300
6495,1220010302
6496,1220010302
6497,1040001601
6498,1040001601
6499,1070078000
6500,1070078000
6501,1070078000
6502,1070078000
6503,1190002800
6504,1190002800
6505,1210059500
6506,1210059500
6507,1010014502
6508,1010014502
6509,1180130600
6510,1180130600
6511,1150061600
6512,1150061600
6513,1160033300
6514,1160033300
6515,1020032300
6516,1020032300
6517,1020056400
6518,1020056400
6519,1060062200
6520,1060062200
6521,1060028600
6522,1210060200
6523,1210060200
6524,1010031300
6525,1010031300
6526,1120005001
6527,1120005001
6528,1110087700
6529,1110087700
6530,1220001804
6531,1200001501
6532,1200001501
6533,1210004801
6534,1210004801
6535,1210056800
6536,1210056800
6537,1060047600
6538,1060047600
6539,1180070700
6540,1180070700
6541,1180070800
6542,1180070800
6543,1220002901
6544,1220002901
6545,1220003900
6546,1030011902
6547,1220003900
6548,1070009201
6549,1070009201
6550,1000010401
6551,1000010401
6552,1020002306
6553,1020002306
6554,1240005905
6555,1240005905
6556,2040003801
6557,2040003801
6558,1030001902
6559,1030001902
6560,1230034600
6561,1230034600
6562,1060004101
6563,1060004101
6564,1190000101
6565,1190000101
6566,1200004701
6567,1200004701
6568,1220027501
6569,1220027501
6570,1200011402
6571,1200011402
6572,1010015601
6573,1010015601
6574,1240055104
6575,1240055104
6576,1020001203
6577,1020001203
6578,1020017901
6579,1020017901
6580,1230035100
6581,1230035100
6582,1020013403
6583,1020013403
6584,1020001203
6585,1020001203
6586,1220023402
6587,1180104500
6588,1180104500
6589,1060046500
6590,1060046500
6591,1220025302
6592,1220025302
6593,1220030502
6594,1220030502
6595,1210005401
6596,1210005401
6597,1130001023
6598,1130001023
6599,1020002305
6600,1020002305
6601,1020038600
6602,1020038600
6603,1210005001
6604,1210005001
6605,1110011200
6606,1070000400
6607,1070000400
6608,1110011200
6609,1220003000
6610,1220003000
6611,1030021000
6612,1030021000
6613,1030001902
6614,1030001902
6615,1130066800
6616,1130066800
6617,1050059900
6618,1050059900
6619,1020001403
6620,1020001403
6621,1110009802
6622,1110009802
6623,1010055200
6624,1010055200
6625,1130056200
6626,1130056200
6627,1050030700
6628,1170042800
6629,1110001402
6630,1110001402
6631,1200003902
6632,1200003902
6633,1070042600
6634,1070042600
6635,1070036600
6636,1070036600
6637,1230247800
6638,1230247800
6639,2040003801
6640,2040003801
6641,1070009201
6642,1070009201
6643,1070021502
6644,1070021502
6645,1020004302
6646,1020004302
6647,1170035300
6648,1170035300
6649,1100000602
6650,1100000602
6651,1120061900
6652,1120061900
6653,1230034200
6654,1230034200
6655,1030000304
6656,1030000304
6657,1050008102
6658,1050008102
6659,1140282001
6660,1140282001
6661,1170002901
6662,1170002901
6663,1210057600
6664,1210057600
6665,1140068000
6666,1140068000
6667,1160017300
6668,1160017300
6669,1150000601
6670,1150000601
6671,1110001204
6672,1110001204
6673,1110001101
6674,1110001101
6675,1130008202
6676,1130008202
6677,1150004600
6678,1150004600
6679,1130001001
6680,1130001001
6681,1130036400
6682,1130036400
6683,1180073800
6684,1180073800
6685,1110001702
6686,1110001702
6687,1000001101
6688,1000001101
6689,1030021700
6690,1030021700
6691,1100006712
6692,1100006712
6693,1230014302
6694,1230014302
6695,1030001100
6696,1030001100
6697,1210032103
6698,1210032103
6699,1220003302
6700,1220003302
6701,1030000402
6702,1030000402
6703,1210178600
6704,1210178600
6705,1220027803
6706,1220027803
6707,1190000200
6708,1190000200
6709,1110009201
6710,1110009201
6711,1180117600
6712,1180117600
6713,1210023103
6714,1210023103
6715,1180137401
6716,1180137401
6717,1140282001
6718,1140284401
6719,1190000200
6720,1190000200
6721,1070007803
6722,1070007803
6723,1230040800
6724,1230040800
6725,1030021200
6726,1030021200
6727,1180115800
6728,1180115800
6729,1220101600
6730,1220101600
6731,1000033900
6732,1000033900
6733,1000016001
6734,1000016001
6735,1110008001
6736,1110008001
6737,1230091900
6738,1230091900
6739,1040002201
6740,1040002201
6741,1030028600
6742,1030028600
6743,1110011500
6744,1110011500
6745,1000017801
6746,1000017801
6747,1210004200
6748,1210004200
6749,1140284401
6750,1140284401
6751,1030001800
6752,1030001800
6753,1240055101
6754,1240055101
6755,1130000304
6756,1130000304
6757,1210034500
6758,1210034500
6759,1140013802
6760,1140013802
6761,1070013706
6762,1070013706
6763,1100013400
6764,1100013400
6765,1110034600
6766,1110034600
6767,1020012601
6768,1020012601
6769,1240005400
6770,1240005400
6771,1180001401
6772,1180001401
6773,1030001402
6774,1030001402
6775,1070010305
6776,1070010305
6777,1120004601
6778,1120004601
6779,1070047400
6780,1070047400
6781,1180073800
6782,1180073800
6783,1140282101
6784,1140282101
6785,1200052201
6786,1200052201
6787,1050039200
6788,1050039200
6789,1050004204
6790,1050004204
6791,1220005502
6792,1220005502
6793,1030022700
6794,1030022700
6795,1020004901
6796,1020004901
6797,1220010600
6798,1220010600
6799,1130003900
6800,1130003900
6801,1050000302
6802,1050000302
6803,1220011501
6804,1220011501
6805,1020056800
6806,1050000304
6807,1050000304
6808,1220001803
6809,1220001803
6810,1220034402
6811,1220034402
6812,1100009703
6813,1100009703
6814,1210020303
6815,1210020303
6816,1110013402
6817,1110013402
6818,1040003200
6819,1040003200
6820,1210013702
6821,1210013702
6822,1060002101
6823,1060002101
6824,1220004502
6825,1220004502
6826,1210004802
6827,1210004802
6828,1220024101
6829,1220024101
6830,1220005401
6831,1220005401
6832,1170003704
6833,1170003704
6834,1190005403
6835,1190005403
6836,1000048200
6837,1000048200
6838,1010021500
6839,1010021500
6840,1010020300
6841,1010020300
6842,1200007902
6843,1200007902
6844,1190000101
6845,1190000101
6846,1220025103
6847,1220025103
6848,1220054300
6849,1220054300
6850,1140068100
6851,1140068100
6852,1020000304
6853,1020000304
6854,1020002306
6855,1020002306
6856,1130003802
6857,1130003802
6858,1220033602
6859,1220033602
6860,1180003003
6861,1180003003
6862,1010019101
6863,1010019101
6864,1010011803
6865,1010011803
6866,1220012700
6867,1220012700
6868,1130001603
6869,1130001603
6870,1080011600
6871,1080011600
6872,1070004600
6873,1070004600
6874,1080028900
6875,1080028900
6876,1050023200
6877,1050023200
6878,1230449601
6879,1230449601
6880,1020005202
6881,1020005202
6882,1210066100
6883,1210066100
6884,1010028000
6885,1080002701
6886,1080002701
6887,1010028000
6888,1110076000
6889,1110076000
6890,1010006901
6891,1010006901
6892,1140282101
6893,1010008102
6894,1010008102
6895,1140282101
6896,1110011400
6897,1110011400
6898,1200004001
6899,1200004001
6900,1110011400
6901,1110011400
6902,1200002000
6903,1200002000
6904,1220005401
6905,1220005401
6906,1220008402
6907,1220008402
6908,1180004102
6909,1180004102
6910,1070044800
6911,1070044800
6912,1160003301
6913,1160003301
6914,1220001804
6915,1220001804
6916,1060003702
6917,1060003702
6918,1220005401
6919,1220005401
6920,1010005801
6921,1010005801
6922,1220342900
6923,1220342900
6924,1230005100
6925,1230005100
6926,1110011800
6927,1110011800
6928,1210004500
6929,1210004500
6930,1000003503
6931,1000003503
6932,1030001100
6933,1030001100
6934,1090048001
6935,1090048001
6936,1020002405
6937,1020002405
6938,1230002602
6939,1150004502
6940,1150004502
6941,1240003600
6942,1240003600
6943,1170004401
6944,1080005205
6945,1090003801
6946,1090003801
6947,1080005205
6948,1120013502
6949,1120013502
6950,1080003109
6951,1080003109
6952,1070060700
6953,1070060700
6954,1070010307
6955,1070010307
6956,1210065800
6957,1210065800
6958,1170020600
6959,1170020600
6960,1220098300
6961,1220098300
6962,1230020802
6963,1230020802
6964,1200011702
6965,1200011702
6966,1220005401
6967,1220005401
6968,1040000103
6969,1040000103
6970,1100000602
6971,1100000602
6972,1220024002
6973,1220024002
6974,1160026800
6975,1160026800
6976,1130009403
6977,1130009403
6978,1130011003
6979,1130011003
6980,1210004003
6981,1210004003
6982,1230004401
6983,1230004401
6984,1200050000
6985,1200050000
6986,1100002002
6987,1100002002
6988,1130003900
6989,1130003900
6990,1200007902
6991,1130004800
6992,1040001103
6993,1120010504
6994,1000048200
6995,1130008800
6996,1210014201
6997,1210014202
6998,1150004502
6999,1150004502
7000,1210014202
7001,1070014200
7002,1010005202
7003,1010005202
7004,1070075300
7005,1070075300
7006,1150000501
7007,1190000200
7008,1190000200
7009,1150000501
7010,1050020902
7011,1050020902
7012,1100003403
7013,1100003403
7014,1190000200
7015,1190000200
7016,1040000102
7017,1040000102
7018,1180103005
7019,1180103005
7020,1180134301
7021,1180134301
7022,1190000101
7023,1190000101
7024,1170030300
7025,1170030300
7026,1130044800
7027,1130044800
7028,1130000901
7029,1130000901
7030,1040001301
7031,1040001301
7032,1020000403
7033,1020000403
7034,1190000200
7035,1190000200
7036,1150004501
7037,1150004501
7038,1030000500
7039,1030000500
7040,1130047100
7041,1130047100
7042,1220107600
7043,1220107600
7044,1040021700
7045,1040021700
7046,1220011501
7047,1220011501
7048,1080006200
7049,1080006200
7050,1240055101
7051,1240055101
7052,1030001300
7053,1030001300
7054,1010031600
7055,1010031600
7056,1210005401
7057,1210005401
7058,1130006804
7059,1130006804
7060,1120023600
7061,1120023600
7062,1040001602
7063,1040001602
7064,1070013704
7065,1070013704
7066,1190000200
7067,1190000200
7068,1210004600
7069,1210004600
7070,1030020700
7071,1030020700
7072,1070042100
7073,1070042100
7074,1210025802
7075,1210025802
7076,1070007703
7077,1070007703
7078,1190006803
7079,1190006803
7080,1030002002
7081,1180038702
7082,1180038702
7083,1130036400
7084,1130036400
7085,1110001401
7086,1230035402
7087,1230035402
7088,1080008101
7089,1180018701
7090,1180018701
7091,1130032300
7092,1130032300
7093,2210114600
7094,1150003100
7095,1150003100
7096,1180018704
7097,1000036200
7098,1000036200
7099,1180018704
7100,1130027801
7101,1130027801
7102,1040001103
7103,1040001103
7104,1080016800
7105,1080016800
7106,1100002503
7107,1100002503
7108,1030012103
7109,1030012103
7110,1210013301
7111,1210013301
7112,1210013302
7113,1210013302
7114,1100177601
7115,1100177601
7116,1100002503
7117,1100002503
7118,1000012201
7119,1000012201
7120,1180001001
7121,1180001001
7122,1230000100
7123,1230000100
7124,1210005001
7125,1210005001
7126,1220102300
7127,1220102300
7128,1070007603
7129,1070007603
7130,1240057300
7131,1240057300
7132,1010002401
7133,1010002401
7134,1180123200
7135,1180123200
7136,1100003300
7137,1100003300
7138,1230003802
7139,1230003802
7140,1130012602
7141,1130012602
7142,1180104300
7143,1180104300
7144,1180117000
7145,1180117000
7146,1180031800
7147,1180031800
7148,1230430500
7149,1230430500
7150,1070000400
7151,1070000400
7152,1220341700
7153,1220341700
7154,1100000603
7155,1100000603
7156,1210003903
7157,1210003903
7158,1210061200
7159,1210061200
7160,1210004003
7161,1210004003
7162,1180023701
7163,1180023701
7164,1220005401
7165,1220005401
7166,1010043800
7167,1010043800
7168,1100042100
7169,1100042100
7170,1030002400
7171,1030002400
7172,1010019701
7173,1010019701
7174,1210160900
7175,1210160900
7176,1040001103
7177,1040001103
7178,1210037200
7179,1210037200
7180,1110013202
7181,1110013202
7182,1220018802
7183,1220018802
7184,1120022600
7185,1100012303
7186,1220018802
7187,1220018802
7188,1030002002
7189,1030002002
7190,1110008203
7191,1110008203
7192,1130002302
7193,1080005101
7194,1220005603
7195,1220005603
7196,1110008203
7197,1160056500
7198,1160056500
7199,1110008203
7200,1050009602
7201,1050009602
7202,1230003601
7203,1230003601
7204,1040013400
7205,1040013400
7206,1230027304
7207,1230027304
7208,1140282001
7209,1140282001
7210,1050059900
7211,1050059900
7212,1050058100
7213,1050058100
7214,1210002002
7215,1220005502
7216,1070010305
7217,1130006501
7218,1210025103
7219,1210009201
7220,1210059700
7221,1210179101
7222,1210179101
7223,1030009102
7224,1030009102
7225,1190000200
7226,1190000200
7227,1220002901
7228,1220002901
7229,1220005603
7230,1220005603
7231,1060007803
7232,1060007803
7233,1020000702
7234,1020000702
7235,1050059700
7236,1050059700
7237,1030000402
7238,1030000402
7239,1150057000
7240,1150057000
7241,1210025102
7242,1210025102
7243,1120013107
7244,1120013107
7245,1130000901
7246,1130000901
7247,1040000102
7248,1040000102
7249,1070012301
7250,1070012301
7251,1130004201
7252,1130004201
7253,1110004401
7254,1110004401
7255,1140019304
7256,1140059600
7257,1140059600
7258,1220341700
7259,1220341700
7260,1080002803
7261,1160003301
7262,1160003301
7263,1130030600
7264,1130030600
7265,1210007902
7266,1210007902
7267,1160001101
7268,1160001101
7269,1140066500
7270,1140066500
7271,1130034300
7272,1130034300
7273,1140069100
7274,1140069100
7275,1040001501
7276,1040001501
7277,1220342400
7278,1220342400
7279,1070051700
7280,1070051700
7281,1180067800
7282,1180067800
7283,1020000401
7284,1020000401
7285,1240003502
7286,1240003502
7287,1150000901
7288,1150000901
7289,1190000101
7290,1190000101
7291,1120013502
7292,1120013502
7293,1010006602
7294,1130003003
7295,1130003003
7296,1010006602
7297,1100177301
7298,1100177301
7299,1240003200
7300,1240003200
7301,1020000101
7302,1020000101
7303,1130005600
7304,1130005600
7305,1170046701
7306,1170046701
7307,1240055101
7308,1240055101
7309,1020011502
7310,1020011502
7311,1210005401
7312,1210005401
7313,1020005102
7314,1020005102
7315,1210030701
7316,1210030701
7317,1180133001
7318,1180133001
7319,1220001803
7320,1220001803
7321,1160002401
7322,1160002401
7323,1170044401
7324,1170044401
7325,1130094201
7326,1130094201
7327,1060019001
7328,1060019001
7329,1210026703
7330,1210026703
7331,1130004304
7332,1130004304
7333,1040030600
7334,1040030600
7335,1130093501
7336,1130093501
7337,1130002302
7338,1130002302
7339,1070007302
7340,1070007302
7341,1070012705
7342,1070012705
7343,1220041200
7344,1220041200
7345,1020001203
7346,1020001203
7347,1110001702
7348,1110001702
7349,1180102100
7350,1180102100
7351,1210055400
7352,1210055400
7353,1180096900
7354,1180096900
7355,1180004202
7356,1180004202
7357,1110013401
7358,1110013401
7359,1130003803
7360,1130003803
7361,1070010301
7362,1070010301
7363,1140280901
7364,1140280901
7365,1140282001
7366,1140282001
7367,1010017301
7368,1010017301
7369,1230024602
7370,1230024602
7371,1110006301
7372,1110006301
7373,1220005401
7374,1220005401
7375,1130090200
7376,1130090200
7377,1230037700
7378,1230037700
7379,1210023904
7380,1210023904
7381,1120019300
7382,1220005701
7383,1220005701
7384,1120019300
7385,1040001103
7386,1040001103
7387,1030005501
7388,1030005501
7389,1190000200
7390,1190000200
7391,1190007404
7392,1190007404
7393,1230005100
7394,1230005100
7395,1180029701
7396,1180029701
7397,1230035700
7398,1230035700
7399,1210020202
7400,1210020202
7401,1100177601
7402,1100177601
7403,1130063800
7404,1130063800
7405,1020000101
7406,1020000101
7407,1170032500
7408,1170032500
7409,1120024400
7410,1120024400
7411,1080012501
7412,1080012501
7413,1210011700
7414,1210011700
7415,1060003202
7416,1060003202
7417,1100060500
7418,1100060500
7419,1190024500
7420,1090005700
7421,1090005700
7422,1070041100
7423,1070041100
7424,1210002900
7425,1210002900
7426,1180036101
7427,1180036101
7428,1200052601
7429,1200052601
7430,1160079300
7431,1160079300
7432,1130007001
7433,1130007001
7434,1120012704
7435,1120012704
7436,1120001700
7437,1120001700
7438,1060067201
7439,1060067201
7440,1210065800
7441,1210065800
7442,1180133301
7443,1180133301
7444,1020000201
7445,1020000201
7446,1120002201
7447,1120002201
7448,1220004502
7449,1220004502
7450,1060048000
7451,1040043000
7452,1230040800
7453,1230040800
7454,1220050700
7455,1220050700
7456,1210021804
7457,1210021804
7458,1220341700
7459,1220041100
7460,1220041100
7461,1210004200
7462,1040041900
7463,1040041900
7464,1210004802
7465,1210004802
7466,1010005201
7467,1030007503
7468,1030007503
7469,1060005602
7470,1050055300
7471,1050055300
7472,1030015401
7473,1030015401
7474,1210007603
7475,1210007603
7476,1200001601
7477,1200001601
7478,1030013900
7479,1030013900
7480,1150003100
7481,1150003100
7482,1010035300
7483,1010035300
7484,1210019001
7485,1210019001
7486,1140030602
7487,1140030602
7488,1030002001
7489,2210114600
7490,2210114600
7491,1030002001
7492,1210072500
7493,1210072500
7494,1030000304
